original_path,original_name,proposed_name,old_state,new_state,confidence,collision_status,duplicate_risk,file_exists
C:\Users\suppo\Downloads\New Music\Top1000_Club\Martin Garrix - Now That Ive Found You.mp3,Martin Garrix - Now That Ive Found You.mp3,Martin Garrix - Now That Ive Found You.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MC Lyte 10% Diss.mp3,MC Lyte 10% Diss.mp3,MC - Lyte 10% Diss.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.6,fallback_parse,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones Pt. 1.mp3,Mobb Deep - Shook Ones Pt. 1.mp3,Mobb Deep - Shook Ones Pt. 1.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Who Am I？.mp3,Snoop Dogg - Who Am I？.mp3,Snoop Dogg - Who Am I？.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers - Don't Let Me Down ft. Daya.mp3,The Chainsmokers - Don't Let Me Down ft. Daya.mp3,The Chainsmokers - Don't Let Me Down ft. Daya.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\W&W and MOTi - Spack Jarrow.mp3,W&W and MOTi - Spack Jarrow.mp3,W&w and Moti - Spack Jarrow.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\ZZ Top Sharp Dressed Man.mp3,ZZ Top Sharp Dressed Man.mp3,ZZ Top - Sharp Dressed Man.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.6,fallback_parse,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\2112： Overture ⧸ The Temples Of Syrinx ⧸ Discovery ⧸ Presentation ⧸ Oracle： The Dream ⧸ So....mp3,2112： Overture ⧸ The Temples Of Syrinx ⧸ Discovery ⧸ Presentation ⧸ Oracle： The Dream ⧸ So....mp3,2112 - Overture - the Temples of Syrinx - Discovery - Presentation - Oracle - the Dream - So.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000\50 Cent - In Da Club.mp3,50 Cent - In Da Club.mp3,50 Cent - In Da Club (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Alan Walker - Alone.mp3,Alan Walker - Alone.mp3,Alan Walker - Alone (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\Alan Walker - Sing Me To Sleep (Marshmello Remix).mp3,Alan Walker - Sing Me To Sleep (Marshmello Remix).mp3,Alan Walker - Sing Me to Sleep (Marshmello Remix).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Allman Brothers Band - Soulshine.mp3,Allman Brothers Band - Soulshine.mp3,Allman Brothers Band - Soulshine (Blues).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
"C:\Users\suppo\Downloads\New Music\Top1000\Arijit Singh： Pachtaoge ｜ Vicky Kaushal, Nora Fatehi ｜Jaani, B Praak, Arvindr Khaira ｜ Bhushan Kumar.mp3","Arijit Singh： Pachtaoge ｜ Vicky Kaushal, Nora Fatehi ｜Jaani, B Praak, Arvindr Khaira ｜ Bhushan Kumar.mp3","Arijit Singh - Pachtaoge Vicky Kaushal, Nora Fatehi Jaani, B Praak, Arvindr Khaira Bhushan Kumar.mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\Axwell Λ Ingrosso - Thinking About You (Festival Mix).mp3,Axwell Λ Ingrosso - Thinking About You (Festival Mix).mp3,Axwell Λ Ingrosso - Thinking About You (Festival Mix).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Calvin Harris - Summer.mp3,Calvin Harris - Summer.mp3,Calvin Harris - Summer (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
"C:\Users\suppo\Downloads\New Music\Top1000\Calvin Harris, Rihanna - This Is What You Came For.mp3","Calvin Harris, Rihanna - This Is What You Came For.mp3","Calvin Harris, Rihanna - This is What You Came For (General).mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_Classical\CLAUDE DEBUSSY： CLAIR DE LUNE.mp3,CLAUDE DEBUSSY： CLAIR DE LUNE.mp3,Claude Debussy - Clair De Lune.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000\Clean Bandit - Rockabye.mp3,Clean Bandit - Rockabye.mp3,Clean Bandit - Rockabye (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Coldplay - Hymn For The Weekend.mp3,Coldplay - Hymn For The Weekend.mp3,Coldplay - Hymn for the Weekend (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Coolio - Gangstas Paradise ft. L.V..mp3,Coolio - Gangstas Paradise ft. L.V..mp3,Coolio - Gangstas Paradise ft. L.v. (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Coolio - Gangstas Paradise.mp3,Coolio - Gangstas Paradise.mp3,Coolio - Gangstas Paradise (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Cypress Hill - Hits from the Bong (Official Audio).mp3,Cypress Hill - Hits from the Bong (Official Audio).mp3,Cypress Hill - Hits From the Bong (Official Audio).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.R.E. ft. Snoop Dogg.mp3,Dr. Dre - Still D.r.e. ft. Snoop Dogg (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Lose Yourself.mp3,Eminem - Lose Yourself.mp3,Eminem - Lose Yourself (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Mockingbird.mp3,Eminem - Mockingbird.mp3,Eminem - Mockingbird (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Rap God.mp3,Eminem - Rap God.mp3,Eminem - Rap God (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Eminem - Without Me.mp3,Eminem - Without Me.mp3,Eminem - Without Me (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eminem ⧸ Nail in the coffin.mp3,Eminem ⧸ Nail in the coffin.mp3,Eminem - Nail in the Coffin.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, Ray Charles, Nat King Cole 🎷The Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3","Frank Sinatra, - Ray Charles, Nat King Cole 🎷the Ultimate Jazz Playlist 🎶 Jazz Classics 50s 60s 70s.mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,low_confidence,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000\Fun.： We Are Young ft. Janelle Monáe.mp3,Fun.： We Are Young ft. Janelle Monáe.mp3,Fun. - We Are Young ft. Janelle Monáe.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ghostface Killah： winter warz.mp3,Ghostface Killah： winter warz.mp3,Ghostface Killah - Winter Warz.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Gluck： Orfeo ed Euridice ＂Che Faro Senza Euridice？＂ M. Horne.mp3,Gluck： Orfeo ed Euridice ＂Che Faro Senza Euridice？＂ M. Horne.mp3,Gluck - Orfeo Ed Euridice Che Faro Senza Euridice？ M. Horne.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000\Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,Guru Randhawa： High Rated Gabru Official Song ｜ DirectorGifty ｜ Bhushan Kumar ｜ T-Series.mp3,Guru Randhawa - High Rated Gabru Official Song Directorgifty Bhushan Kumar T-series.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000\Imagine Dragons - Believer.mp3,Imagine Dragons - Believer.mp3,Imagine Dragons - Believer (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Copeland on acoustic guitar： Flying High.mp3,Johnny Copeland on acoustic guitar： Flying High.mp3,Johnny Copeland on Acoustic Guitar - Flying High.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Winter ⧸ Mean Mistreater.mp3,Johnny Winter ⧸ Mean Mistreater.mp3,Johnny Winter - Mean Mistreater.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Johnny Winter ⧸ Third Degree.mp3,Johnny Winter ⧸ Third Degree.mp3,Johnny Winter - Third Degree.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Blues\Keb Mo ⧸ Dangerous Mood.mp3,Keb Mo ⧸ Dangerous Mood.mp3,Keb Mo - Dangerous Mood.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\La Traviata： “Libiamo, ne’ lieti calici”.mp3","La Traviata： “Libiamo, ne’ lieti calici”.mp3","La Traviata - Libiamo, Ne’ Lieti Calici.mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Luciano Pavarotti： Celeste Aida.mp3,Luciano Pavarotti： Celeste Aida.mp3,Luciano Pavarotti - Celeste Aida.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000\Major Lazer - Cold Water.mp3,Major Lazer - Cold Water.mp3,Major Lazer - Cold Water (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (3 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Marshmello - Alone.mp3,Marshmello - Alone.mp3,Marshmello - Alone (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\Metallica： Nothing Else Matters.mp3,Metallica： Nothing Else Matters.mp3,Metallica - Nothing Else Matters.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000\Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean.mp3,Michael Jackson - Billie Jean (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Mickey Newbury ： After All These Years.mp3,Mickey Newbury ： After All These Years.mp3,Mickey Newbury - After All These Years.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000\Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took A Pill In Ibiza.mp3,Mike Posner - I Took a Pill in Ibiza (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Bad Booty ｜ Official Video.mp3,MIRA - Bad Booty ｜ Official Video.mp3,Mira - Bad Booty ｜ Official Video (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Come With Me.mp3,MIRA - Come With Me.mp3,Mira - Come With Me (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Duro ｜ Lyric Video.mp3,MIRA - Duro ｜ Lyric Video.mp3,Mira - Duro ｜ Lyric Video (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ladida ｜ Lyric Video.mp3,MIRA - Ladida ｜ Lyric Video.mp3,Mira - Ladida ｜ Lyric Video (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Love Again.mp3,MIRA - Love Again.mp3,Mira - Love Again (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (3 files),exact_collision,yes
"C:\Users\suppo\Downloads\New Music\Top1000\MIRA - Ring, Ring ｜ Official Video.mp3","MIRA - Ring, Ring ｜ Official Video.mp3","Mira - Ring, Ring ｜ Official Video (General).mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (3 files),exact_collision,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3","Mozart： Don Giovanni, K. 527 ⧸ Act 1 - ＂Là ci darem la mano＂.mp3","Mozart - Don Giovanni, K. 527 - Act 1 - Là Ci Darem La Mano.mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Puccini： “O mio babbino caro” ⧸ Fleming · Marin · Berliner Philharmoniker.mp3,Puccini： “O mio babbino caro” ⧸ Fleming · Marin · Berliner Philharmoniker.mp3,Puccini - O Mio Babbino Caro - Fleming Marin Berliner Philharmoniker.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rameau ： Les sauvages, ＂Forêts paisibles＂, Les Indes galantes.mp3","Rameau ： Les sauvages, ＂Forêts paisibles＂, Les Indes galantes.mp3","Rameau - Les Sauvages, Forêts Paisibles, Les Indes Galantes.mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Opera\Rossini： William Tell Overture： Final.mp3,Rossini： William Tell Overture： Final.mp3,Rossini - William Tell Overture - Final.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Steppenwolf - Born To Be Wild.mp3,Steppenwolf - Born To Be Wild.mp3,Steppenwolf - Born to Be Wild (Hard Rock_Metal).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers & Coldplay - Something Just Like This.mp3,The Chainsmokers & Coldplay - Something Just Like This.mp3,The Chainsmokers & Coldplay - Something Just Like This (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\The Chainsmokers - Dont Let Me Down ft. Daya.mp3,The Chainsmokers - Dont Let Me Down ft. Daya.mp3,The Chainsmokers - Dont Let Me Down ft. Daya (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Notorious B.I.G. - Who Shot Ya？ (Official Audio).mp3,The Notorious B.I.G. - Who Shot Ya？ (Official Audio).mp3,The Notorious B.I.G. - Who Shot Ya？ (Official Audio).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - Cant Feel My Face.mp3,The Weeknd - Cant Feel My Face.mp3,The Weeknd - Cant Feel My Face (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - I Feel It Coming ft. Daft Punk.mp3,The Weeknd - I Feel It Coming ft. Daft Punk.mp3,The Weeknd - I Feel it Coming ft. Daft Punk (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,The Weeknd - Starboy ft. Daft Punk ft. Daft Punk.mp3,The Weeknd - Starboy ft. Daft Punk ft. Daft Punk (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
"C:\Users\suppo\Downloads\New Music\Top1000\TOESUP, Smiley - Two Feet (DJ Dark Remix).mp3","TOESUP, Smiley - Two Feet (DJ Dark Remix).mp3","Toesup, Smiley - Two Feet (Dj Dark Remix).mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Motown\Top 100 Motown Soul Classics 🎶 Timeless R&B Oldies from the 70s, 80s & 90s.mp3","Top 100 Motown Soul Classics 🎶 Timeless R&B Oldies from the 70s, 80s & 90s.mp3","Top 100 - Motown Soul Classics 🎶 Timeless R&b Oldies From the 70s, 80s & 90s.mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,low_confidence,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000\Tove Lo - Habits - Hippie Sabotage Remix.mp3,Tove Lo - Habits - Hippie Sabotage Remix.mp3,Tove Lo - Habits - Hippie Sabotage Remix (General).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Heathens.mp3,twenty one pilots： Heathens.mp3,Twenty One Pilots - Heathens.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000\twenty one pilots： Stressed Out.mp3,twenty one pilots： Stressed Out.mp3,Twenty One Pilots - Stressed Out.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic MCs ⧸ EGO TRIPPING.mp3,Ultramagnetic Mcs - Ego Tripping.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
"C:\Users\suppo\Downloads\New Music\Top1000\Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song： Dhvani Bhanushali, Tanishk Bagchi ｜ Nikhil DSouza ｜ Bhushan Kumar ｜ Radhika R, Vinay S.mp3","Vaaste Song - Dhvani Bhanushali, Tanishk Bagchi Nikhil Dsouza Bhushan Kumar Radhika R, Vinay S.mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
"C:\Users\suppo\Downloads\New Music\Top1000_Opera\Vivaldi： Il Giustino, RV 717 ⧸ Act 2 - ＂Vedrò con mio diletto＂.mp3","Vivaldi： Il Giustino, RV 717 ⧸ Act 2 - ＂Vedrò con mio diletto＂.mp3","Vivaldi - Il Giustino, Rv 717 - Act 2 - Vedrò Con Mio Diletto.mp3",REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Hellfire feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,WARKINGS - Hellfire feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,Warkings - Hellfire Feat. Morgana Le Fay Napalm Records.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,illegal_chars,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Symphonic_Power Metal\WARKINGS - Monsters feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,WARKINGS - Monsters feat. Morgana le Fay (Official Video) ｜ Napalm Records.mp3,Warkings - Monsters Feat. Morgana Le Fay Napalm Records.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,illegal_chars,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\＂Going up the Country＂ - Canned Heat ⧸ WOODSTOCK '69.mp3,＂Going up the Country＂ - Canned Heat ⧸ WOODSTOCK '69.mp3,Going up the Country - Canned Heat - Woodstock '69.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Neon Blue ~ The Mavericks.mp3,Neon Blue ~ The Mavericks.mp3,Neon Blue - ~ the Mavericks.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,0.3,low_confidence,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Iced Earth-Birth Of The Wicked.mp3,Iced Earth-Birth Of The Wicked.mp3,Iced Earth-birth - Of the Wicked.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,0.3,low_confidence,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - Hate Me Now ft. Puff Daddy.mp3,Nas - Hate Me Now ft. Puff Daddy.mp3,Nas - Hate Me Now ft. Puff Daddy.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,1.0,COLLISION (2 files),exact_collision,yes
C:\Users\suppo\Downloads\New Music\Top1000_Jazz\Unforgettable Voice Of Nat King Cole👑King of Smooth👑Full Album Playlist ｜ Vintage Jazz.mp3,Unforgettable Voice Of Nat King Cole👑King of Smooth👑Full Album Playlist ｜ Vintage Jazz.mp3,Unforgettable Voice - Of Nat King Cole👑king of Smooth👑full Album Playlist ｜ Vintage Jazz.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Easton Corbin-Someday when Im Old.mp3,Easton Corbin-Someday when Im Old.mp3,Easton Corbin-someday - When Im Old.mp3,HELD_PROBLEMS,REVIEW_REQUIRED,0.3,low_confidence,none,yes
