original_path,original_name,proposed_name,old_state,new_state,confidence,collision_status,duplicate_risk,file_exists
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - I Get Around.mp3,2Pac - I Get Around.mp3,2pac - I Get Around.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\319 - Beastie Boys - Intergalactic.mp3,319 - Beastie Boys - Intergalactic.mp3,319 - Beastie Boys - Intergalactic.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\390 - Ice Cube - You Know How We Do It.mp3,390 - Ice Cube - You Know How We Do It.mp3,390 - Ice Cube - You Know How We Do It.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\440 - The Roots - You Got Me ft. Erykah Badu.mp3,440 - The Roots - You Got Me ft. Erykah Badu.mp3,440 - The Roots - You Got Me ft. Erykah Badu.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\530 - Black Star - Respiration ft. Common.mp3,530 - Black Star - Respiration ft. Common.mp3,530 - Black Star - Respiration ft. Common.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Alan Walker - Spectre.mp3,Alan Walker - Spectre.mp3,Alan Walker - Spectre.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Alan Walker - The Spectre.mp3,Alan Walker - The Spectre.mp3,Alan Walker - The Spectre.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Beastie Boys - Intergalactic.mp3,Beastie Boys - Intergalactic.mp3,Beastie Boys - Intergalactic.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Biggie Smalls - Notorious Thugs.mp3,Biggie Smalls - Notorious Thugs.mp3,Biggie Smalls - Notorious Thugs.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Biggie Smalls - Notorious Thugs.temp.mp3,Biggie Smalls - Notorious Thugs.temp.mp3,Biggie Smalls - Notorious Thugs.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\black sabbath - sweet leaf.mp3,black sabbath - sweet leaf.mp3,Black Sabbath - Sweet Leaf.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\black sabbath - sweet leaf (Alt 1).mp3,black sabbath - sweet leaf.temp.mp3,Black Sabbath - Sweet Leaf.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Black Star - Respiration ft. Common.mp3,Black Star - Respiration ft. Common.mp3,Black Star - Respiration ft. Common.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs N Harmony - 1st of tha Month.mp3,Bone Thugs N Harmony - 1st of tha Month.mp3,Bone Thugs N Harmony - 1st of Tha Month.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs N Harmony - Crossroads.mp3,Bone Thugs N Harmony - Crossroads.mp3,Bone Thugs N Harmony - Crossroads.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs n Harmony - Thuggish Ruggish Bone.mp3,Bone Thugs n Harmony - Thuggish Ruggish Bone.mp3,Bone Thugs N Harmony - Thuggish Ruggish Bone.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Bone Thugs-n-Harmony - 1st of tha Month.mp3,Bone Thugs-n-Harmony - 1st of tha Month.mp3,Bone Thugs-n-harmony - 1st of Tha Month.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\CamRon - Hey Ma ft. Juelz Santana.mp3,CamRon - Hey Ma ft. Juelz Santana.mp3,Camron - Hey Ma ft. Juelz Santana.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\CamRon - Oh Boy ft. Juelz Santana.mp3,CamRon - Oh Boy ft. Juelz Santana.mp3,Camron - Oh Boy ft. Juelz Santana.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Charlie Daniels Band - The South's Gonna Do It (Live).mp3,Charlie Daniels Band - The South's Gonna Do It (Live).mp3,Charlie Daniels Band - The South's Gonna Do it (Live).mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Coolio - Gangsta's Paradise (feat. L.V.) [Official Music Video].mp3,Coolio - Gangsta's Paradise (feat. L.V.) [Official Music Video].mp3,Coolio - Gangsta's Paradise (Feat. L.v.).mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Craig Mack - Flava In Ya Ear (Remix) (Official Music Video).mp3,Craig Mack - Flava In Ya Ear (Remix) (Official Music Video).mp3,Craig Mack - Flava in Ya Ear (Remix).mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Craig Mack - Flava In Ya Ear.mp3,Craig Mack - Flava In Ya Ear.mp3,Craig Mack - Flava in Ya Ear.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\Dimitri Vegas & Like Mike vs W&W - Arcade.mp3,Dimitri Vegas & Like Mike vs W&W - Arcade.mp3,Dimitri Vegas & Like Mike vs W&w - Arcade.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\Dimitri Vegas & Like Mike vs W&W - Waves.mp3,Dimitri Vegas & Like Mike vs W&W - Waves.mp3,Dimitri Vegas & Like Mike vs W&w - Waves.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Dio - The Last In Line.mp3,Dio - The Last In Line.mp3,Dio - The Last in Line.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Dio - The Last In Line (Alt 1).mp3,Dio - The Last In Line.temp.mp3,Dio - The Last in Line.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr Dre - Nuthin But A ＂G＂ Thang.mp3,Dr Dre - Nuthin But A ＂G＂ Thang.mp3,Dr Dre - Nuthin but a Thang.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr Dre - Nuthin But A ＂G＂ Thang (Alt 1).mp3,Dr Dre - Nuthin But A ＂G＂ Thang.temp.mp3,Dr Dre - Nuthin but a Thang.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,ok,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Dr Dre - Nuthin' But A ＂G＂ Thang [Official Music Video].mp3,Dr Dre - Nuthin' But A ＂G＂ Thang [Official Music Video].mp3,Dr Dre - Nuthin' but a Thang.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,ok,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eazy-E - Real Muthaphuckkin G's (Music Video).mp3,Eazy-E - Real Muthaphuckkin G's (Music Video).mp3,Eazy-e - Real Muthaphuckkin G's.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Eazy-E - Real Muthaphuckkin Gs.mp3,Eazy-E - Real Muthaphuckkin Gs.mp3,Eazy-e - Real Muthaphuckkin Gs.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Over When It's Over (Music Video).mp3,Eric Church - Over When It's Over (Music Video).mp3,Eric Church - Over When It's Over.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Eric Church - Over When Its Over.mp3,Eric Church - Over When Its Over.mp3,Eric Church - Over When Its Over.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Gang Starr - Above The Clouds.mp3,Gang Starr - Above The Clouds.mp3,Gang Starr - Above the Clouds.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys - Mind Playing Tricks On Me (Official Video) [Explicit].mp3,Geto Boys - Mind Playing Tricks On Me (Official Video) [Explicit].mp3,Geto Boys - Mind Playing Tricks on Me [explicit].mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Geto Boys - Mind Playing Tricks On Me.mp3,Geto Boys - Mind Playing Tricks On Me.mp3,Geto Boys - Mind Playing Tricks on Me.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Hank Williams Jr - Simple Man.mp3,Hank Williams Jr - Simple Man.mp3,Hank Williams Jr - Simple Man.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\Hank Williams Jr - Simple Man (Alt 1).mp3,Hank Williams Jr - Simple Man.temp.mp3,Hank Williams Jr - Simple Man.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Heaven and Hell - Black Sabbath lyrics.mp3,Heaven and Hell - Black Sabbath lyrics.mp3,Heaven and Hell - Black Sabbath Lyrics.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Heaven and Hell - Black Sabbath lyrics.temp.mp3,Heaven and Hell - Black Sabbath lyrics.temp.mp3,Heaven and Hell - Black Sabbath Lyrics.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - Check Yo Self.mp3,Ice Cube - Check Yo Self.mp3,Ice Cube - Check Yo Self.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - It Was A Good Day.mp3,Ice Cube - It Was A Good Day.mp3,Ice Cube - It Was a Good Day.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Ice Cube - You Know How We Do It.mp3,Ice Cube - You Know How We Do It.mp3,Ice Cube - You Know How We Do It.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\IceCube - Check Yo Self.mp3,IceCube - Check Yo Self.mp3,Icecube - Check Yo Self.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Kelly Clarkson - me.mp3,Kelly Clarkson - me.mp3,Kelly Clarkson - Me.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000\Kelly Clarkson - mine.mp3,Kelly Clarkson - mine.mp3,Kelly Clarkson - Mine.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Til It's Gone (Official Video).mp3,Kenny Chesney - Til It's Gone (Official Video).mp3,Kenny Chesney - Til It's Gone.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Country\Kenny Chesney - Til Its Gone.mp3,Kenny Chesney - Til Its Gone.mp3,Kenny Chesney - Til Its Gone.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Led Zeppelin - Rock and Roll HQ.mp3,Led Zeppelin - Rock and Roll HQ.mp3,Led Zeppelin - Rock and Roll Hq.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Led Zeppelin - Rock and Roll HQ.temp.mp3,Led Zeppelin - Rock and Roll HQ.temp.mp3,Led Zeppelin - Rock and Roll Hq.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\Martin Garrix - Now That I've Found You.mp3,Martin Garrix - Now That I've Found You.mp3,Martin Garrix - Now That I've Found You.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\Martin Garrix - Now That Ive Found You.mp3,Martin Garrix - Now That Ive Found You.mp3,Martin Garrix - Now That Ive Found You.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\MC Lyte 10% Diss.mp3,MC Lyte 10% Diss.mp3,MC - Lyte 10% Diss.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.6,fallback_parse,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Quiet Storm ft. Lil Kim ft. Lil Kim.mp3,Mobb Deep - Quiet Storm ft. Lil Kim ft. Lil Kim.mp3,Mobb Deep - Quiet Storm ft. Lil Kim ft. Lil Kim.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Quiet Storm ft. Lil' Kim (Official Video) ft. Lil' Kim.mp3,Mobb Deep - Quiet Storm ft. Lil' Kim (Official Video) ft. Lil' Kim.mp3,Mobb Deep - Quiet Storm ft. Lil' Kim ft. Lil' Kim.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Mobb Deep - Shook Ones Pt. 1.mp3,Mobb Deep - Shook Ones Pt. 1.mp3,Mobb Deep - Shook Ones Pt. 1.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - It Ain't Hard To Tell (Official Video).mp3,Nas - It Ain't Hard To Tell (Official Video).mp3,Nas - It Ain't Hard to Tell.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Nas - It Aint Hard To Tell.mp3,Nas - It Aint Hard To Tell.mp3,Nas - It Aint Hard to Tell.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Pantera - 5 Minutes Alone (Official Music Video) [4K Remaster].mp3,Pantera - 5 Minutes Alone (Official Music Video) [4K Remaster].mp3,Pantera - 5 Minutes Alone.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Pantera - 5 Minutes Alone (Official Music Video) [4K Remaster].temp.mp3,Pantera - 5 Minutes Alone (Official Music Video) [4K Remaster].temp.mp3,Pantera - 5 Minutes Alone .temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,ok,near_duplicate,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Queen Latifah - U.N.I.T.Y..mp3,Queen Latifah - U.N.I.T.Y..mp3,Queen Latifah - U.n.i.t.y..mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Savatage - Hall Of The Mountain King.mp3,Savatage - Hall Of The Mountain King.mp3,Savatage - Hall of the Mountain King.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Savatage - Hall Of The Mountain King.temp.mp3,Savatage - Hall Of The Mountain King.temp.mp3,Savatage - Hall of the Mountain King.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Slayer - Hell Awaits.mp3,Slayer - Hell Awaits.mp3,Slayer - Hell Awaits.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\Slayer - Hell Awaits (Alt 1).mp3,Slayer - Hell Awaits.temp.mp3,Slayer - Hell Awaits.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Gin And Juice.mp3,Snoop Dogg - Gin And Juice.mp3,Snoop Dogg - Gin and Juice.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Who Am I (What's My Name)？.mp3,Snoop Dogg - Who Am I (What's My Name)？.mp3,Snoop Dogg - Who Am I ？.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,ok,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Snoop Dogg - Who Am I？.mp3,Snoop Dogg - Who Am I？.mp3,Snoop Dogg - Who Am I？.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Souls Of Mischief - 93 'Til Infinity (Official Video).mp3,Souls Of Mischief - 93 'Til Infinity (Official Video).mp3,Souls of Mischief - 93 'til Infinity.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Souls Of Mischief - 93 Til Infinity.mp3,Souls Of Mischief - 93 Til Infinity.mp3,Souls of Mischief - 93 Til Infinity.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\The Chainsmokers - Don't Let Me Down ft. Daya.mp3,The Chainsmokers - Don't Let Me Down ft. Daya.mp3,The Chainsmokers - Don't Let Me Down ft. Daya.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Passin Me By.mp3,The Pharcyde - Passin Me By.mp3,The Pharcyde - Passin Me By.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Pharcyde - Passin' Me By (Official HD Music Video).mp3,The Pharcyde - Passin' Me By (Official HD Music Video).mp3,The Pharcyde - Passin' Me By.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\The Roots - You Got Me ft. Erykah Badu.mp3,The Roots - You Got Me ft. Erykah Badu.mp3,The Roots - You Got Me ft. Erykah Badu.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\UFO - Doctor Doctor.mp3,UFO - Doctor Doctor.mp3,Ufo - Doctor Doctor.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\UFO - Doctor Doctor (Alt 1).mp3,UFO - Doctor Doctor.temp.mp3,Ufo - Doctor Doctor.temp.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\W&W & MOTi - Spack Jarrow.mp3,W&W & MOTi - Spack Jarrow.mp3,W&w & Moti - Spack Jarrow.mp3,REVIEW_REQUIRED,HELD_PROBLEMS,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_Club\W&W and MOTi - Spack Jarrow.mp3,W&W and MOTi - Spack Jarrow.mp3,W&w and Moti - Spack Jarrow.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,1.0,no_change,near_duplicate,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin' (Official HD Video).mp3,Wu-Tang Clan - Da Mystery Of Chessboxin' (Official HD Video).mp3,Wu-tang Clan - Da Mystery of Chessboxin'.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,ok,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\Wu-Tang Clan - Da Mystery Of Chessboxin.mp3,Wu-Tang Clan - Da Mystery Of Chessboxin.mp3,Wu-tang Clan - Da Mystery of Chessboxin.mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,no_change,similar_title,yes
C:\Users\suppo\Downloads\New Music\Top1000_Southern Rock\ZZ Top Sharp Dressed Man.mp3,ZZ Top Sharp Dressed Man.mp3,ZZ Top - Sharp Dressed Man.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.6,fallback_parse,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_Hard Rock_Metal\2112： Overture ⧸ The Temples Of Syrinx ⧸ Discovery ⧸ Presentation ⧸ Oracle： The Dream ⧸ So....mp3,2112： Overture ⧸ The Temples Of Syrinx ⧸ Discovery ⧸ Presentation ⧸ Oracle： The Dream ⧸ So....mp3,2112 - Overture - the Temples of Syrinx - Discovery - Presentation - Oracle - the Dream - So.mp3,REVIEW_REQUIRED,REVIEW_REQUIRED,0.3,illegal_chars,none,yes
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\2Pac - Keep Ya Head Up (from album： ＂Strictly 4 My N.I.G.G.A.Z...＂.mp3,2Pac - Keep Ya Head Up (from album： ＂Strictly 4 My N.I.G.G.A.Z...＂.mp3,2pac - Keep Ya Head up (From Album - Strictly 4 My N.i.g.g.a.z.mp3,READY_NORMALIZED,READY_NORMALIZED,1.0,illegal_chars,none,no
C:\Users\suppo\Downloads\New Music\Top1000_HipHop\50 Cent - 21 Questions (Official Music Video) ft. Nate Dogg.mp3,50 Cent - 21 Questions (Official Music Video) ft. Nate Dogg.mp3,50 Cent - 21 Questions ft. Nate Dogg (Music Video).mp3,REVIEW_REQUIRED,READY_CANDIDATE,1.0,COLLISION (2 files),exact_collision,yes
