file_path,metadata_artist,metadata_title,filename_artist,filename_title,metadata_confidence,metadata_confidence_score,metadata_junk_flag,metadata_junk_reason,classification
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\390 - Ice Cube - You Know How We Do It.mp3,Ice Cube / Cubevision,Ice Cube - You Know How We Do It,390,Ice Cube - You Know How We Do It,MISMATCH,0.5,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\440 - The Roots - You Got Me ft. Erykah Badu.mp3,The Roots,The Roots - You Got Me ft. Erykah Badu,440,The Roots - You Got Me ft. Erykah Badu,MISMATCH,0.5,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\530 - Black Star - Respiration ft. Common.mp3,BlackStarVEVO,Black Star - Respiration ft. Common,530,Black Star - Respiration ft. Common,MISMATCH,0.5,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\A Change of Seasons - The Crimson Sunrise ⧸ Innocence ⧸ Carpe Diem ⧸ the Darkest of Winters ⧸....mp3,Dream Theater,A Change of Seasons - The Crimson Sunrise / Innocence / Carpe Diem / The Darkest of Winters / Another World / The Inevitable Summer / The Crimson Sunset,A Change of Seasons,The Crimson Sunrise / Innocence / Carpe Diem / the Darkest of Winters /...,MISMATCH,0.512,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ad Infinitum - Animals Napalm Records.mp3,Napalm Records,AD INFINITUM - Animals (Official Video) | Napalm Records,Ad Infinitum,Animals Napalm Records,MISMATCH,0.227,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ad Infinitum - Eternal Rains Napalm Records.mp3,Napalm Records,AD INFINITUM - Eternal Rains (Official Video) | Napalm Records,Ad Infinitum,Eternal Rains Napalm Records,MISMATCH,0.227,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ad Infinitum - From the Ashes Napalm Records.mp3,Napalm Records,AD INFINITUM - From The Ashes (Official Video) | Napalm Records,Ad Infinitum,From the Ashes Napalm Records,MISMATCH,0.227,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ad Infinitum - Inferno Napalm Records.mp3,Napalm Records,AD INFINITUM - Inferno (Official Video) | Napalm Records,Ad Infinitum,Inferno Napalm Records,MISMATCH,0.227,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ad Infinitum - Seth Napalm Records.mp3,Napalm Records,AD INFINITUM - Seth (Official Video) | Napalm Records,Ad Infinitum,Seth Napalm Records,MISMATCH,0.227,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ad Infinitum - Somewhere Better Napalm Records.mp3,Napalm Records,AD INFINITUM - Somewhere Better (Official Video) | Napalm Records,Ad Infinitum,Somewhere Better Napalm Records,MISMATCH,0.227,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ad Infinitum - Unstoppable Napalm Records.mp3,Napalm Records,AD INFINITUM - Unstoppable (Official Video) | Napalm Records,Ad Infinitum,Unstoppable Napalm Records,MISMATCH,0.227,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ad Infinitum - Upside Down Napalm Records.mp3,Napalm Records,AD INFINITUM - Upside Down (Official Video) | Napalm Records,Ad Infinitum,Upside Down Napalm Records,MISMATCH,0.227,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Aephanemer - Antigone Napalm Records.mp3,Napalm Records,AEPHANEMER - Antigone (Official Video) | Napalm Records,Aephanemer,Antigone Napalm Records,MISMATCH,0.275,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Aephanemer - Panta Rhei Napalm Records.mp3,Napalm Records,AEPHANEMER - Panta Rhei (Official Video) | Napalm Records,Aephanemer,Panta Rhei Napalm Records,MISMATCH,0.275,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Aero Chord Feat. Ddark - Shootin Stars ｜ Trap ｜ Ncs - Copyright Free Music.mp3,NoCopyrightSounds,Aero Chord feat. DDARK - Shootin Stars | Trap | NCS - Copyright Free Music,Aero Chord Feat. Ddark,Shootin Stars | Trap | Ncs - Copyright Free Music,MISMATCH,0.0,True,platform_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Alan Jackson - Anywhere On Earth You Are.mp3,yvonnedenice,Alan Jackson Anywhere On Earth You Are,Alan Jackson,Anywhere On Earth You Are,MISMATCH,0.533,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Alan Jackson - Knew All Along.mp3,royb5000,Alan Jackson Knew All Along,Alan Jackson,Knew All Along,MISMATCH,0.5,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Albert Collins - Ice Pick.mp3,Bruno Rosa,Albert Collins   Ice Pick,Albert Collins,Ice Pick,MISMATCH,0.617,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Amberian Dawn - Super Trouper Napalm Records.mp3,Napalm Records,AMBERIAN DAWN - Super Trouper (Abba Cover) (Official Lyric Video) | Napalm Records,Amberian Dawn,Super Trouper Napalm Records,MISMATCH,0.224,True,label_noise;official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Amberian Dawn - The Day Before You Came Napalm Records.mp3,Napalm Records,AMBERIAN DAWN - The Day Before You Came (Lyric Video) | Napalm Records,Amberian Dawn,The Day Before You Came Napalm Records,MISMATCH,0.224,True,label_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Ambitionz Az - A Ridah.mp3,2Pac,Ambitionz Az A Ridah,Ambitionz Az,A Ridah,MISMATCH,0.512,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Angus Mcsix - 6666 Napalm Records.mp3,Napalm Records,ANGUS MCSIX - 6666 (Official Video) | Napalm Records,Angus Mcsix,6666 Napalm Records,MISMATCH,0.31,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Angus Mcsix - Dig Down (Feat. Van Canto) Napalm Records.mp3,Napalm Records,ANGUS McSix - Dig Down (feat. Van Canto) (Official Video) | Napalm Records,Angus Mcsix,Dig Down (Feat. Van Canto) Napalm Records,MISMATCH,0.31,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Angus Mcsix - I Am Adam Mcsix Feat. Rhapsody of Fire + Alex Krull Napalm Records.mp3,Napalm Records,ANGUS McSIX - I am Adam McSix feat. Rhapsody of Fire + Alex Krull (Official Video) | Napalm Records,Angus Mcsix,I Am Adam Mcsix Feat. Rhapsody of Fire + Alex Krull Napalm Records,MISMATCH,0.31,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Angus Mcsix - Laser-shooting Dinosaur Napalm Records.mp3,Napalm Records,ANGUS McSIX - Laser-Shooting Dinosaur (Official Video) | Napalm Records,Angus Mcsix,Laser-shooting Dinosaur Napalm Records,MISMATCH,0.31,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Angus Mcsix - Master of the Universe Napalm Records.mp3,Napalm Records,ANGUS McSIX - Master Of The Universe (Official Video) | Napalm Records,Angus Mcsix,Master of the Universe Napalm Records,MISMATCH,0.31,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Angus Mcsix - Ride to Hell Napalm Records.mp3,Napalm Records,ANGUS McSIX - Ride To Hell (Official Video) | Napalm Records,Angus Mcsix,Ride to Hell Napalm Records,MISMATCH,0.31,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Angus Mcsix - Sixcalibur Napalm Records.mp3,Napalm Records,ANGUS McSIX - Sixcalibur (Official Video) | Napalm Records,Angus Mcsix,Sixcalibur Napalm Records,MISMATCH,0.31,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Angus Mcsix - The Fire of Yore Feat. Uwe Ochsenknecht Napalm Records.mp3,Napalm Records,ANGUS McSIX - The Fire of Yore feat. Uwe Ochsenknecht (Official Video) | Napalm Records,Angus Mcsix,The Fire of Yore Feat. Uwe Ochsenknecht Napalm Records,MISMATCH,0.31,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Avantasia - The Witch (Feat. Tommy Karevik) Napalm Records.mp3,Napalm Records,AVANTASIA - The Witch (feat. Tommy Karevik) (Official Video) | Napalm Records,Avantasia,The Witch (Feat. Tommy Karevik) Napalm Records,MISMATCH,0.28,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Avicii - Levels Skrillex Remix.mp3,Skrillex,Avicii 'Levels' Skrillex Remix [FULL],Avicii,Levels Skrillex Remix,MISMATCH,0.521,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\B. B. King - The Thrill is Gone ｜ Stages.mp3,GIGS,B. B. King - The Thrill Is Gone (Live at Montreux 1993) | Stages,B. B. King,The Thrill is Gone | Stages,MISMATCH,0.533,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Battlelore - Chambers of Fire Napalm Records.mp3,Napalm Records,BATTLELORE - Chambers Of Fire (Lyric Video) | Napalm Records,Battlelore,Chambers of Fire Napalm Records,MISMATCH,0.317,True,label_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Battlelore - Elvenking Napalm Records.mp3,Napalm Records,BATTLELORE - Elvenking (Official Video) | Napalm Records,Battlelore,Elvenking Napalm Records,MISMATCH,0.317,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Black Sabbath - ~ War Pigs.mp3,Gabrielle Marie,Black Sabbath ~ War Pigs,Black Sabbath,~ War Pigs,MISMATCH,0.557,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Bloodbound - As Empires Fall Napalm Records.mp3,Napalm Records,BLOODBOUND - As Empires Fall (Official Video) | Napalm Records,Bloodbound,As Empires Fall Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Bloodbound - Defenders of Jerusalem Napalm Records.mp3,Napalm Records,BLOODBOUND - Defenders Of Jerusalem (Official Video) | Napalm Records,Bloodbound,Defenders of Jerusalem Napalm Records,MISMATCH,0.233,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Cancun - Jhanking ｜.mp3,Jhanking Oficial,CANCUN - Jhanking | (Prod.BiologicoenelBeat) (VIDEO OFICIAL),Cancun,Jhanking |,MISMATCH,0.586,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Civil War - Battle of Life Napalm Records.mp3,Napalm Records,CIVIL WAR - Battle Of Life (Official Lyric Video) | Napalm Records,Civil War,Battle of Life Napalm Records,MISMATCH,0.237,True,label_noise;official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Civil War - Invaders Napalm Records.mp3,Napalm Records,CIVIL WAR - Invaders (Official Lyric Video) | Napalm Records,Civil War,Invaders Napalm Records,MISMATCH,0.237,True,label_noise;official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Civil War - Oblivion Napalm Records.mp3,Napalm Records,CIVIL WAR - Oblivion (Official Lyric Video) | Napalm Records,Civil War,Oblivion Napalm Records,MISMATCH,0.237,True,label_noise;official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Craig Mack - Flava in Ya Ear (Remix).mp3,Bad Boy Entertainment,Craig Mack - Flava In Ya Ear (Remix) (Official Music Video),Craig Mack,Flava in Ya Ear (Remix),MISMATCH,0.279,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Craig Mack - Flava in Ya Ear.mp3,Bad Boy Entertainment,Craig Mack - Flava In Ya Ear (Remix) (Official Music Video),Craig Mack,Flava in Ya Ear,MISMATCH,0.279,True,official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Deaf Kev - Invincible ｜ Glitch Hop ｜ Ncs - Copyright Free Music.mp3,NoCopyrightSounds,DEAF KEV - Invincible | Glitch Hop | NCS - Copyright Free Music,Deaf Kev,Invincible | Glitch Hop | Ncs - Copyright Free Music,MISMATCH,0.19,True,platform_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Different Heaven & Eh!de - My Heart ｜ Drumstep ｜ Ncs - Copyright Free Music.mp3,NoCopyrightSounds,Different Heaven & EH!DE - My Heart | Drumstep | NCS - Copyright Free Music,Different Heaven & Eh!de,My Heart | Drumstep | Ncs - Copyright Free Music,MISMATCH,0.255,True,platform_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dimitri Vegas & Like Mike ft. Wolfpack & Katy B - Find Tomorrow (Music Video) (Alt 1).mp3,Dimitri Vegas & Like Mike,Dimitri Vegas & Like Mike ft. Wolfpack & Katy B - Find Tomorrow (Ocarina) (Official Videoclip),Dimitri Vegas & Like Mike ft. Wolfpack & Katy B,Find Tomorrow (Music Video) (Alt 1),MISMATCH,0.283,True,official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dimitri Vegas & Like Mike vs Sander Van Doorn - Project T (Martin Garrix Remix) (Alt 1).mp3,Spinnin' Records,Dimitri Vegas & Like Mike vs Sander van Doorn - Project T (Martin Garrix Remix),Dimitri Vegas & Like Mike vs Sander Van Doorn,Project T (Martin Garrix Remix) (Alt 1),MISMATCH,0.571,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dio - The Last in Line.mp3,ckeptical,Dio - The Last In Line,Dio,The Last in Line,MISMATCH,0.533,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Doc Holliday - Bad Company ⧸ Amazing Grace.mp3,lepeoci11,Doc Holliday - Bad Company / Amazing Grace,Doc Holliday,Bad Company / Amazing Grace,MISMATCH,0.593,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - Danger Danger Napalm Records.mp3,Napalm Records,DOMINUM - Danger Danger (Official Video) | Napalm Records,Dominum,Danger Danger Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - Hey Living People Napalm Records.mp3,Napalm Records,DOMINUM - Hey Living People (Official Video) | Napalm Records,Dominum,Hey Living People Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - Immortalis Dominum Napalm Records.mp3,Napalm Records,DOMINUM - Immortalis Dominum (Official Video) | Napalm Records,Dominum,Immortalis Dominum Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - One of Us Napalm Records.mp3,Napalm Records,DOMINUM - One Of Us (Official Video) | Napalm Records,Dominum,One of Us Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - Patient Zero Napalm Records.mp3,Napalm Records,DOMINUM - Patient Zero (Official Video) | Napalm Records,Dominum,Patient Zero Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - Rock You Like a Hurricane Napalm Records.mp3,Napalm Records,DOMINUM - Rock You Like A Hurricane (Official Video) | Napalm Records,Dominum,Rock You Like a Hurricane Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - We All Taste the Same Napalm Records.mp3,Napalm Records,DOMINUM - We All Taste The Same (Official Video) | Napalm Records,Dominum,We All Taste the Same Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dominum - We Are Forlorn Napalm Records.mp3,Napalm Records,DOMINUM - We Are Forlorn (Official Video) | Napalm Records,Dominum,We Are Forlorn Napalm Records,MISMATCH,0.245,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Don Williams - ~ No Use Running ~.mp3,Marianne Menon,Don Williams ~ No Use Running ~,Don Williams,~ No Use Running ~,MISMATCH,0.565,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Don Williams - ~ Shes With Me ~.mp3,Marianne Menon,Don Williams ~ She's With Me ~,Don Williams,~ Shes With Me ~,MISMATCH,0.565,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Don Williams - ~~The First Fool In Line ~~.mp3,Marianne Menon,Don Williams ~~The First Fool In Line ~~,Don Williams,~~The First Fool In Line ~~,MISMATCH,0.565,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Dragony - The Dead Queen's Race Feat. Maria Nesh Napalm Records.mp3,Napalm Records,DRAGONY - The Dead Queen's Race feat. Maria Nesh (Lyric Video) | Napalm Records,Dragony,The Dead Queen's Race Feat. Maria Nesh Napalm Records,MISMATCH,0.198,True,label_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\E-40 - Tell Me When to Go ｜ Warner Records.mp3,Warner Records,E-40 - Tell Me When To Go (Official Music Video) | Warner Records,E-40,Tell Me When to Go | Warner Records,MISMATCH,0.209,True,label_noise;official_noise;video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Eazy-e - Real Muthaphuckkin G's.mp3,Creative Hip-Hop,Eazy-E - Real Muthaphuckkin G's (Music Video),Eazy-e,Real Muthaphuckkin G's,MISMATCH,0.3,True,video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Edge of Paradise - Death Note Napalm Records.mp3,Napalm Records,EDGE OF PARADISE - Death Note (Official Video) | Napalm Records,Edge of Paradise,Death Note Napalm Records,MISMATCH,0.283,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Edvard Grieg - In the Hall of the Mountain King from ＂Peer Gynt＂.mp3,FacundoJG,"Edvard Grieg, In the Hall of the Mountain King from ""Peer Gynt""",Edvard Grieg,"In the Hall of the Mountain King from ""Peer Gynt""",MISMATCH,0.593,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Elektronomia - Energy ｜ Progressive House ｜ Ncs - Copyright Free Music.mp3,NoCopyrightSounds,Elektronomia - Energy | Progressive House | NCS - Copyright Free Music,Elektronomia,Energy | Progressive House | Ncs - Copyright Free Music,MISMATCH,0.253,True,platform_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Elmore James - It Hurts Me Too Remastered.mp3,GnØ βØdι,"Elmore James - ""It hurts Me Too"" | Remastered",Elmore James,It Hurts Me Too Remastered,MISMATCH,0.2,True,remaster_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Elvellon - A Vagabond's Heart Napalm Records.mp3,Napalm Records,ELVELLON - A Vagabond's Heart (Official Video) | Napalm Records,Elvellon,A Vagabond's Heart Napalm Records,MISMATCH,0.195,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Elvellon - The Aftermath of Life Napalm Records.mp3,Napalm Records,ELVELLON - The Aftermath Of Life (Official Video) | Napalm Records,Elvellon,The Aftermath of Life Napalm Records,MISMATCH,0.195,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\elvis presley - blue suede shoes color.mp3,anneesvinyl,elvis presley blue suede shoes color,elvis presley,blue suede shoes color,MISMATCH,0.617,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Elīna Garanča - Saint-saëns - Mon Coeur Souvre À Ta Voix From Samson Et Dalila.mp3,Deutsche Grammophon - DG,Elīna Garanča – Saint-Saëns: 'Mon coeur s'ouvre à ta voix' from Samson et Dalila (Romantique),Elīna Garanča,Saint-saëns - Mon Coeur Souvre À Ta Voix From Samson Et Dalila,MISMATCH,0.621,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Eric Church - Over When It's Over.mp3,Hodges U,Eric Church - Over When It's Over (Music Video),Eric Church,Over When It's Over,MISMATCH,0.255,True,video_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Esperándote - Mtz Manuel Turizo ｜ Video Oficial.mp3,Manuel Turizo,Esperándote - MTZ Manuel Turizo | Video Oficial,Esperándote,Mtz Manuel Turizo | Video Oficial,MISMATCH,0.533,False,,METADATA_PARTIAL
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Exit Eden - Désenchantée Napalm Records.mp3,Napalm Records,EXIT EDEN - Désenchantée (Official Video) | Napalm Records,Exit Eden,Désenchantée Napalm Records,MISMATCH,0.193,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Exit Eden - Femme Fatale Napalm Records (Alt 1).mp3,Napalm Records,EXIT EDEN - Femme Fatale (Official Video) | Napalm Records,Exit Eden,Femme Fatale Napalm Records (Alt 1),MISMATCH,0.193,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Exit Eden - Run! Feat. Marko Hietala Napalm Records.mp3,Napalm Records,EXIT EDEN - Run! Feat. Marko Hietala (Official Video) | Napalm Records,Exit Eden,Run! Feat. Marko Hietala Napalm Records,MISMATCH,0.193,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Exit Eden - Separate Ways Napalm Records.mp3,Napalm Records,EXIT EDEN - Separate Ways (Journey cover) (Official Video) | Napalm Records,Exit Eden,Separate Ways Napalm Records,MISMATCH,0.193,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Feuerschwanz - Das Herz Eines Drachen Napalm Records.mp3,Napalm Records,FEUERSCHWANZ - Das Herz eines Drachen (Official Video) | Napalm Records,Feuerschwanz,Das Herz Eines Drachen Napalm Records,MISMATCH,0.188,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Feuerschwanz Feat. Francesco Cavalieri - Wardwarf Napalm Records.mp3,Napalm Records,FEUERSCHWANZ feat. Francesco Cavalieri (Wind Rose) - Wardwarf (Official Live Video) | Napalm Records,Feuerschwanz Feat. Francesco Cavalieri,Wardwarf Napalm Records,MISMATCH,0.0,True,label_noise;official_noise,METADATA_UNRELIABLE
C:\Users\suppo\Downloads\New Music\READY_NORMALIZED\Franz Liszt - ~ Prelude to Transcendental Etudes.mp3,Felix Offenbach,Franz Liszt ~ Prelude to Transcendental Etudes (Russell Sherman - Piano),Franz Liszt,~ Prelude to Transcendental Etudes,MISMATCH,0.565,False,,METADATA_PARTIAL
